Result_Num,Waku,Num,Horse_Name,Horse_Old,Weight_for_Age,Jockey,Time,Popularity,Odds,Passing-Order-at-Corner,Stable,Horse_Weight,Race_Id,Race_Date,Race_Time,Course,Weather,Course_Status
7,6,11,エンツォウーノ,セ5,58.0,荻野琢,120.7,7,36.3,15-14-2-2,栗東田中克,504,202507010409,20250112,14:20,ダ1900m(左),曇,良
10,5,9,ガンモヘラクレス,牡5,58.0,高杉,120.8,13,110.6,7-7-10-8,栗東笹田,486,202507010409,20250112,14:20,ダ1900m(左),曇,良
16,6,12,グランオース,牡4,57.0,酒井,122.2,5,17.7,3-3-6-10,栗東角田,510,202507010409,20250112,14:20,ダ1900m(左),曇,良
12,3,5,グローツラング,牡6,58.0,国分恭,121.1,14,155.0,14-14-14-14,栗東安達,522,202507010409,20250112,14:20,ダ1900m(左),曇,良
6,8,15,サンライズゴラッソ,牡7,58.0,田口,120.5,6,34.3,10-10-12-10,栗東河内,520,202507010409,20250112,14:20,ダ1900m(左),曇,良
9,8,16,シュプリンガー,セ6,58.0,長岡,120.8,8,53.7,12-13-15-16,栗東小栗,508,202507010409,20250112,14:20,ダ1900m(左),曇,良
5,1,1,ショーヘーフェイス,牡5,58.0,松山,120.3,4,17.3,3-3-5-5,栗東荒川,550,202507010409,20250112,14:20,ダ1900m(左),曇,良
8,5,10,ジョウショーパワー,牡5,58.0,小崎,120.8,9,56.7,2-2-8-13,栗東中尾,474,202507010409,20250112,14:20,ダ1900m(左),曇,良
15,7,13,スタボーンイメル,牡5,58.0,太宰,122.0,16,266.0,12-11-2-3,栗東高橋忠,514,202507010409,20250112,14:20,ダ1900m(左),曇,良
4,3,6,セレクティオ,牡5,58.0,菱田,120.3,3,13.6,11-11-12-12,栗東橋口,488,202507010409,20250112,14:20,ダ1900m(左),曇,良
11,4,8,テイエムシニスター,牡6,58.0,古川吉,120.9,11,71.9,1-1-1-1,栗東木原,516,202507010409,20250112,14:20,ダ1900m(左),曇,良
3,1,2,パーサヴィアランス,牡6,58.0,角田和,120.1,10,68.2,9-9-8-6,栗東西村,472,202507010409,20250112,14:20,ダ1900m(左),曇,良
14,7,14,ヒルノデプラーツ,牡6,58.0,秋山稔,121.5,12,82.2,5-5-4-3,栗東北出,508,202507010409,20250112,14:20,ダ1900m(左),曇,良
13,2,4,ブラックサウザー,牡6,58.0,幸,121.3,15,159.1,16-16-15-15,栗東大根田,434,202507010409,20250112,14:20,ダ1900m(左),曇,良
2,4,7,ペンナヴェローチェ,牡4,57.0,川田,120.0,2,4.7,7-7-10-8,栗東須貝,500,202507010409,20250112,14:20,ダ1900m(左),曇,良
1,2,3,ミッキークレスト,牡4,57.0,坂井,119.9,1,1.4,5-5-7-6,栗東大久保,518,202507010409,20250112,14:20,ダ1900m(左),曇,良
7,2,3,イラーレ,牝6,53.0,幸,94.8,13,107.3,4-5-5,栗東北出,460,202507010410,20250112,14:55,芝1600m(左A),曇,良
15,4,7,エターナルヴィテス,牡9,50.0,荻野極,95.8,16,424.2,14-13-14,美浦松山,488,202507010410,20250112,14:55,芝1600m(左A),曇,良
12,7,14,グラニット,牡5,56.0,長岡,95.2,9,41.5,4-3-3,美浦大和田,466,202507010410,20250112,14:55,芝1600m(左A),曇,良
16,8,15,ゲンパチムサシ,牡7,54.0,酒井,96.8,15,284.4,16-16-16,栗東佐々木,514,202507010410,20250112,14:55,芝1600m(左A),曇,良
9,1,1,コスモエスパーダ,牡9,55.0,鮫島駿,95.0,12,81.3,2-2-1,美浦天間,512,202507010410,20250112,14:55,芝1600m(左A),曇,良
10,7,13,ショウナンアレクサ,牡5,57.0,武豊,95.0,7,25.2,8-7-7,栗東清水久,512,202507010410,20250112,14:55,芝1600m(左A),曇,良
6,5,10,スミ,牝6,54.0,菱田,94.8,6,21.9,7-5-6,栗東高橋亮,496,202507010410,20250112,14:55,芝1600m(左A),曇,良
14,6,11,ディープリッチ,牡7,55.0,吉田隼,95.6,14,229.0,11-12-11,美浦小島,530,202507010410,20250112,14:55,芝1600m(左A),曇,良
13,8,16,トラマンダーレ,牡5,57.0,松山,95.6,2,5.1,11-11-11,美浦鹿戸,514,202507010410,20250112,14:55,芝1600m(左A),曇,良
4,5,9,バトルハーデン,牡5,55.0,坂井,94.6,5,18.1,8-9-10,栗東矢作,532,202507010410,20250112,14:55,芝1600m(左A),曇,良
1,3,6,ヒルノローザンヌ,牝6,52.0,池添,94.4,10,50.1,3-3-3,栗東西村,492,202507010410,20250112,14:55,芝1600m(左A),曇,良
11,1,2,ブリュットミレジメ,牡6,56.0,城戸,95.1,11,53.5,8-9-7,栗東荒川,508,202507010410,20250112,14:55,芝1600m(左A),曇,良
5,2,4,ミエスペランサ,牝4,54.0,西村淳,94.7,4,8.9,13-13-11,栗東池江,444,202507010410,20250112,14:55,芝1600m(左A),曇,良
3,4,8,ムーンリットナイト,牡6,56.0,川田,94.6,3,8.5,6-7-7,栗東杉山佳,514,202507010410,20250112,14:55,芝1600m(左A),曇,良
8,6,12,リッケンバッカー,牡7,56.0,川須,95.0,8,40.8,15-15-15,栗東西村,492,202507010410,20250112,14:55,芝1600m(左A),曇,良
2,3,5,ワールズエンド,牡4,57.0,北村友,94.5,1,1.7,1-1-2,栗東池添,466,202507010410,20250112,14:55,芝1600m(左A),曇,良
18,3,5,アネゴハダ,牝6,55.0,角田和,70.5,8,29.6,6-6,栗東佐々木,466,202507010411,20250112,15:30,芝1200m(左A),曇,良
5,2,4,エトヴプレ,牝4,56.0,Ｍデム,69.4,6,21.8,6-6,栗東藤岡,456,202507010411,20250112,15:30,芝1200m(左A),曇,良
12,6,12,カリボール,牡9,58.0,Ａルメ,69.7,17,235.9,13-12,栗東西村,498,202507010411,20250112,15:30,芝1200m(左A),曇,良
3,8,17,グランテスト,牝5,55.0,坂井,69.1,7,24.1,1-1,栗東今野,474,202507010411,20250112,15:30,芝1200m(左A),曇,良
9,8,18,グレイトゲイナー,牡8,58.0,西村淳,69.6,13,135.2,2-3,栗東森秀,482,202507010411,20250112,15:30,芝1200m(左A),曇,良
16,4,7,サンライズオネスト,牡8,58.0,菱田,70.4,16,159.1,14-15,栗東河内,484,202507010411,20250112,15:30,芝1200m(左A),曇,良
8,4,8,ソウテン,牡6,57.0,池添,69.5,11,73.4,4-3,栗東斉藤崇,534,202507010411,20250112,15:30,芝1200m(左A),曇,良
1,1,2,ソンシ,牡4,57.0,川田,68.7,1,1.8,4-2,栗東中内田,502,202507010411,20250112,15:30,芝1200m(左A),曇,良
6,7,15,ダディーズビビッド,牡7,59.0,武豊,69.5,10,61.9,14-12,栗東千田,514,202507010411,20250112,15:30,芝1200m(左A),曇,良
7,8,16,ドロップオブライト,牝6,57.0,幸,69.5,4,10.4,9-9,栗東福永,440,202507010411,20250112,15:30,芝1200m(左A),曇,良
2,1,1,バルサムノート,牡5,58.0,鮫島駿,68.9,2,4.5,2-3,栗東高野,522,202507010411,20250112,15:30,芝1200m(左A),曇,良
11,6,11,ブーケファロス,牡5,57.0,田口,69.7,14,143.5,16-15,美浦清水英,450,202507010411,20250112,15:30,芝1200m(左A),曇,良
17,7,13,プルパレイ,セ6,59.0,浜中,70.5,9,32.0,9-10,栗東須貝,504,202507010411,20250112,15:30,芝1200m(左A),曇,良
4,5,10,ホープフルサイン,牡9,58.0,太宰,69.1,15,155.7,9-10,美浦本間,510,202507010411,20250112,15:30,芝1200m(左A),曇,良
13,7,14,メイショウソラフネ,牡6,58.0,酒井,69.8,3,8.5,6-6,栗東石橋,454,202507010411,20250112,15:30,芝1200m(左A),曇,良
14,2,3,ヤクシマ,牡5,57.0,藤岡佑,69.8,12,100.2,12-12,栗東寺島,514,202507010411,20250112,15:30,芝1200m(左A),曇,良
15,5,9,ルプリュフォール,セ9,58.0,古川吉,70.2,18,306.0,18-17,栗東松永幹,508,202507010411,20250112,15:30,芝1200m(左A),曇,良
10,3,6,ワイドラトゥール,牝4,55.0,北村友,69.6,5,17.8,16-17,栗東藤原,426,202507010411,20250112,15:30,芝1200m(左A),曇,良
10,2,4,エイシンオニキス,牝4,55.0,酒井,83.4,11,48.3,10-11,栗東渡辺,424,202507010412,20250112,16:10,芝1400m(左A),曇,良
12,7,15,エクストラバック,牡4,54.0,橋木,83.5,12,50.1,6-6,栗東西園正,490,202507010412,20250112,16:10,芝1400m(左A),曇,良
14,1,1,コートリーバウ,牝4,52.0,川端,83.9,17,204.1,16-16,栗東坂口,404,202507010412,20250112,16:10,芝1400m(左A),曇,良
3,2,3,サダメ,牝4,55.0,幸,82.2,5,14.4,15-14,栗東畑端,458,202507010412,20250112,16:10,芝1400m(左A),曇,良
5,7,13,ショウナンラウール,牝4,54.0,田口,82.7,3,5.0,3-3,栗東高橋忠,432,202507010412,20250112,16:10,芝1400m(左A),曇,良
9,5,9,ストレイトアスク,牝4,54.0,小沢,83.3,6,14.7,7-6,栗東藤原,436,202507010412,20250112,16:10,芝1400m(左A),曇,良
2,3,5,ソルトクィーン,牝4,55.0,藤岡佑,82.0,1,2.5,1-1,栗東武英,434,202507010412,20250112,16:10,芝1400m(左A),曇,良
1,3,6,トラペジスト,牡4,57.0,北村友,81.9,2,5.0,3-3,栗東音無,540,202507010412,20250112,16:10,芝1400m(左A),曇,良
4,6,11,フライングブレード,牡5,58.0,浜中,82.7,7,20.0,12-11,栗東飯田,492,202507010412,20250112,16:10,芝1400m(左A),曇,良
6,1,2,プリンスノット,牡5,58.0,菱田,82.8,15,158.0,10-11,栗東小椋,476,202507010412,20250112,16:10,芝1400m(左A),曇,良
11,8,16,ランスオブサウンド,牝5,54.0,高杉,83.4,13,59.3,3-3,栗東奥村豊,444,202507010412,20250112,16:10,芝1400m(左A),曇,良
7,4,8,リアライズ,牡5,58.0,太宰,82.8,4,13.0,7-6,栗東石橋,510,202507010412,20250112,16:10,芝1400m(左A),曇,良
15,6,12,リゴレット,牝6,56.0,Ｍデム,84.1,9,27.4,17-16,栗東羽月,448,202507010412,20250112,16:10,芝1400m(左A),曇,良
12,8,17,レザンクレール,牝4,55.0,Ａルメ,83.5,14,62.6,7-6,栗東西村,424,202507010412,20250112,16:10,芝1400m(左A),曇,良
17,8,18,レッドテンペスト,セ5,58.0,角田和,84.6,16,158.5,12-10,栗東笹田,466,202507010412,20250112,16:10,芝1400m(左A),曇,良
16,5,10,レッドルヴァンシュ,セ5,58.0,池添,84.5,10,46.6,2-2,栗東音無,498,202507010412,20250112,16:10,芝1400m(左A),曇,良
18,7,14,ロゼアクアリオ,牝5,54.0,永島,85.3,18,248.7,18-18,栗東藤沢,396,202507010412,20250112,16:10,芝1400m(左A),曇,良
8,4,7,ヴァイタルピース,セ4,57.0,荻野極,82.9,8,24.2,12-14,栗東吉田,456,202507010412,20250112,16:10,芝1400m(左A),曇,良
2,4,8,アサクサグレース,牝3,55.0,杉原,72.8,3,10.3,7-5,美浦戸田,462,202506010501,20250113,10:05,ダ1200m(右),晴,良
1,8,15,カウスリップ,牝3,55.0,横山和,72.6,1,1.1,1-1,美浦中舘,538,202506010501,20250113,10:05,ダ1200m(右),晴,良
8,8,16,キャラメリー,牝3,55.0,丸田,74.6,9,77.0,4-4,美浦佐藤吉,492,202506010501,20250113,10:05,ダ1200m(右),晴,良
9,2,3,サンパギータチャン,牝3,52.0,佐藤,74.7,15,398.4,14-13,美浦杉浦,394,202506010501,20250113,10:05,ダ1200m(右),晴,良
3,7,13,ジョイナーテソーロ,牝3,55.0,佐々木,73.4,4,16.8,2-2,美浦畠山,438,202506010501,20250113,10:05,ダ1200m(右),晴,良
15,3,6,セイウンオウカ,牝3,55.0,津村,76.1,6,39.5,4-8,美浦相沢,478,202506010501,20250113,10:05,ダ1200m(右),晴,良
7,5,10,タマモクロッシェ,牝3,51.0,小林美,74.5,13,245.0,14-13,美浦水野,434,202506010501,20250113,10:05,ダ1200m(右),晴,良
11,5,9,チュッチュポッポ,牝3,55.0,武藤,74.8,7,44.2,2-2,美浦武藤,466,202506010501,20250113,10:05,ダ1200m(右),晴,良
4,7,14,デンリッレハウエル,牝3,52.0,石田,73.8,12,207.1,8-7,美浦林,414,202506010501,20250113,10:05,ダ1200m(右),晴,良
10,2,4,ニューウォーク,牝3,53.0,小林脩,74.7,8,76.9,11-11,美浦粕谷,446,202506010501,20250113,10:05,ダ1200m(右),晴,良
5,6,12,ハニーローリエ,牝3,55.0,大野,73.8,10,104.2,9-8,美浦小手川,476,202506010501,20250113,10:05,ダ1200m(右),晴,良
14,1,2,ビーラブドウィッチ,牝3,52.0,石神道,75.9,11,203.4,13-13,美浦中川,424,202506010501,20250113,10:05,ダ1200m(右),晴,良
12,6,11,ミキノオーボエ,牝3,55.0,石橋脩,75.6,14,386.0,12-12,美浦南田,490,202506010501,20250113,10:05,ダ1200m(右),晴,良
16,3,5,ラクスノカミカザリ,牝3,55.0,野中,77.8,16,468.8,16-16,美浦加藤和,430,202506010501,20250113,10:05,ダ1200m(右),晴,良
13,1,1,ロジステート,牝3,55.0,横山武,75.6,5,23.8,4-5,美浦尾形,470,202506010501,20250113,10:05,ダ1200m(右),晴,良
6,4,7,ロベルタインパクト,牝3,52.0,長浜,74.3,2,9.0,9-10,美浦岩戸,498,202506010501,20250113,10:05,ダ1200m(右),晴,良
13,7,13,アタリダイキチ,牡3,57.0,丹内,121.5,11,41.6,5-5-6-6,美浦西田,480,202506010502,20250113,10:35,ダ1800m(右),晴,良
14,2,3,アースカムイ,牡3,57.0,田辺,122.5,12,171.5,7-7-7-7,美浦小西,482,202506010502,20250113,10:35,ダ1800m(右),晴,良
3,3,5,エコロカディス,牡3,57.0,佐々木,117.8,1,3.4,1-1-1-1,美浦森一,452,202506010502,20250113,10:35,ダ1800m(右),晴,良
6,8,15,オンザバサラ,牡3,57.0,Ｈドイ,118.2,13,182.6,9-9-8-8,美浦大和田,474,202506010502,20250113,10:35,ダ1800m(右),晴,良
15,8,16,カスミヅキ,牡3,54.0,石神道,122.9,14,313.8,5-5-8-14,美浦和田雄,442,202506010502,20250113,10:35,ダ1800m(右),晴,良
7,6,12,カフェノーチェ,牡3,57.0,北村宏,118.5,6,9.2,15-15-8-8,美浦古賀,530,202506010502,20250113,10:35,ダ1800m(右),晴,良
2,4,7,ケルピー,セ3,57.0,横山和,117.3,10,33.5,16-15-4-3,美浦小野,490,202506010502,20250113,10:35,ダ1800m(右),晴,良
1,3,6,ジェシーテソーロ,牡3,57.0,木幡巧,117.2,2,4.0,4-2-4-3,美浦牧,484,202506010502,20250113,10:35,ダ1800m(右),晴,良
16,5,9,ジーティービート,牡3,57.0,菊沢,125.2,15,361.3,7-7-12-16,美浦清水英,488,202506010502,20250113,10:35,ダ1800m(右),晴,良
9,1,2,タイセイデクスター,牡3,57.0,横山武,118.8,3,6.3,12-11-12-8,美浦伊藤圭,496,202506010502,20250113,10:35,ダ1800m(右),晴,良
5,7,14,ナルサー,牡3,56.0,原,118.2,5,8.7,2-2-2-2,美浦武市,498,202506010502,20250113,10:35,ダ1800m(右),晴,良
12,5,10,ネスト,牡3,57.0,小林凌,121.4,16,423.6,10-11-8-11,美浦土田,492,202506010502,20250113,10:35,ダ1800m(右),晴,良
11,4,8,ピジョンポイント,牡3,57.0,津村,119.2,9,24.6,10-9-14-14,美浦岩戸,488,202506010502,20250113,10:35,ダ1800m(右),晴,良
8,1,1,ファミーユウルーズ,牡3,57.0,武藤,118.6,7,16.9,13-13-14-11,美浦武藤,528,202506010502,20250113,10:35,ダ1800m(右),晴,良
4,6,11,ブラザービート,牡3,57.0,内田博,117.9,8,23.5,2-2-2-3,美浦奥村武,530,202506010502,20250113,10:35,ダ1800m(右),晴,良
10,2,4,ブラックセイバー,牡3,57.0,菅原明,118.9,4,8.6,13-13-14-11,美浦栗田,500,202506010502,20250113,10:35,ダ1800m(右),晴,良
6,6,11,アップライト,牝3,55.0,杉原,118.3,7,26.8,11-10-9-9,美浦嘉藤,456,202506010503,20250113,11:05,ダ1800m(右),晴,良
9,7,14,カシマスウィープ,牝3,55.0,原田和,118.6,14,236.5,5-5-4-5,美浦伊藤伸,498,202506010503,20250113,11:05,ダ1800m(右),晴,良
16,1,1,カスカナノゾミ,牝3,55.0,菊沢,121.5,15,264.3,15-15-15-16,美浦堀内,464,202506010503,20250113,11:05,ダ1800m(右),晴,良
5,4,7,キタノラブミー,牝3,53.0,小林脩,118.0,16,334.3,10-10-10-11,美浦萱野,498,202506010503,20250113,11:05,ダ1800m(右),晴,良
1,8,16,キョウエイタイコ,牝3,55.0,横山和,115.8,5,7.1,12-12-10-4,美浦勢司,466,202506010503,20250113,11:05,ダ1800m(右),晴,良
10,2,3,グランカッサ,牝3,55.0,マーカ,119.1,3,5.2,3-3-4-5,美浦加藤士,502,202506010503,20250113,11:05,ダ1800m(右),晴,良
12,2,4,サヤヒメ,牝3,55.0,大野,120.0,12,198.6,8-8-10-12,美浦青木,472,202506010503,20250113,11:05,ダ1800m(右),晴,良
14,3,6,サンレンブイ,牝3,51.0,小林美,120.4,13,235.9,14-14-13-13,美浦深山,376,202506010503,20250113,11:05,ダ1800m(右),晴,良
4,6,12,シナツヒメ,牝3,55.0,木幡巧,117.9,2,3.9,7-7-7-7,美浦牧,444,202506010503,20250113,11:05,ダ1800m(右),晴,良
2,5,9,ヒサエノオモカゲ,牝3,55.0,佐々木,117.0,8,56.9,3-3-2-2,美浦千葉,480,202506010503,20250113,11:05,ダ1800m(右),晴,良
15,7,13,プロピエダッド,牝3,55.0,石川,120.4,10,99.6,8-8-8-9,美浦武藤,468,202506010503,20250113,11:05,ダ1800m(右),晴,良
11,1,2,ベアパーフェクト,牝3,52.0,佐藤,119.9,9,58.3,13-13-13-13,美浦杉浦,458,202506010503,20250113,11:05,ダ1800m(右),晴,良
8,3,5,ミュークチェルシー,牝3,55.0,吉田豊,118.6,1,3.6,1-1-1-1,美浦稲垣,460,202506010503,20250113,11:05,ダ1800m(右),晴,良
7,5,10,モーニングマジック,牝3,55.0,三浦,118.5,4,5.6,5-5-4-7,美浦武藤,518,202506010503,20250113,11:05,ダ1800m(右),晴,良
13,8,15,リュウノヒナギク,牝3,55.0,松岡,120.1,11,173.6,16-16-15-15,美浦伊藤伸,472,202506010503,20250113,11:05,ダ1800m(右),晴,良
3,4,8,ヴァイオパイシーズ,牝3,55.0,横山武,117.3,6,9.5,2-2-2-2,美浦和田勇,460,202506010503,20250113,11:05,ダ1800m(右),晴,良
8,8,9,アンノウンウォリア,牡6,60.0,黒岩,199.0,5,10.7,7-6-5-6,栗東平田,476,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
5,7,7,オステリア,牡6,60.0,高田,197.9,2,5.6,4-4-3-3,栗東宮本,520,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
2,3,3,カルマンフィルター,牡4,59.0,草野,196.8,3,6.4,1-2-2-2,美浦戸田,490,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
7,1,1,テイエムマジック,牡7,60.0,難波,198.6,6,12.7,6-6-8-8,栗東木原,506,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
4,8,8,ナムラドーギー,牡4,59.0,小牧加,197.8,4,10.1,4-5-6-5,美浦石栗,458,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
1,6,6,フォージドブリック,牡4,59.0,大江圭,195.2,9,104.1,2-1-1-1,美浦西田,544,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
6,5,5,フジフォンテ,セ6,60.0,石神深,198.4,7,17.8,8-8-6-7,美浦粕谷,470,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
9,2,2,メネラオス,牡4,59.0,森一,200.4,8,51.0,9-9-9-9,栗東奥村豊,564,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
3,4,4,ラエール,牝6,58.0,上野,197.4,1,1.7,3-3-3-3,美浦土田,438,202506010504,20250113,11:35,障2880m(芝ダート),晴,良
14,3,5,アカイツキ,牝3,55.0,キング,78.1,7,13.8,11-12,栗東牧田,500,202506010505,20250113,12:25,ダ1200m(右),晴,良
1,5,9,アドバンテスロード,牡3,56.0,横山琉,74.2,3,6.5,2-2,美浦斎藤誠,454,202506010505,20250113,12:25,ダ1200m(右),晴,良
3,6,11,アラモアナ,牡3,57.0,横山武,74.8,1,2.4,8-8,栗東奥村豊,476,202506010505,20250113,12:25,ダ1200m(右),晴,良
9,7,13,イタリックタイプ,牡3,57.0,柴田大,76.7,8,21.6,9-10,美浦田中剛,422,202506010505,20250113,12:25,ダ1200m(右),晴,良
4,8,16,ウィルマテソーロ,牝3,55.0,木幡巧,75.0,9,34.2,6-6,美浦稲垣,430,202506010505,20250113,12:25,ダ1200m(右),晴,良
10,2,4,カコウガン,牡3,57.0,マーカ,77.0,10,37.4,11-10,栗東寺島,474,202506010505,20250113,12:25,ダ1200m(右),晴,良
12,3,6,ゲンキイッパイ,牡3,57.0,杉原,77.5,12,71.3,16-15,美浦石栗,506,202506010505,20250113,12:25,ダ1200m(右),晴,良
8,7,14,コウユーウィズユー,牝3,55.0,木幡初,76.6,2,6.3,3-6,美浦竹内,446,202506010505,20250113,12:25,ダ1200m(右),晴,良
16,4,8,サマニタイショウ,牡3,57.0,岩部,80.6,15,167.0,15-16,美浦武市,480,202506010505,20250113,12:25,ダ1200m(右),晴,良
2,1,1,サマースイートピー,牝3,55.0,内田博,74.4,11,53.1,1-1,美浦千葉,482,202506010505,20250113,12:25,ダ1200m(右),晴,良
15,5,10,スイープライズ,牡3,57.0,石橋脩,80.0,16,186.6,10-12,美浦牧,408,202506010505,20250113,12:25,ダ1200m(右),晴,良
6,2,3,スヴァローグ,牡3,54.0,石神道,75.4,4,8.1,6-5,美浦林,500,202506010505,20250113,12:25,ダ1200m(右),晴,良
7,1,2,フルグライト,牡3,57.0,松岡,75.7,5,10.4,3-3,美浦堀内,468,202506010505,20250113,12:25,ダ1200m(右),晴,良
11,6,12,フルールネージュ,牝3,55.0,武藤,77.2,13,74.9,11-12,美浦武藤,416,202506010505,20250113,12:25,ダ1200m(右),晴,良
5,8,15,マイネルブリオン,牡3,57.0,佐々木,75.2,6,12.6,3-3,美浦矢野,480,202506010505,20250113,12:25,ダ1200m(右),晴,良
13,4,7,ヤンキーパンチ,セ3,57.0,原田和,77.8,14,113.7,11-9,美浦蛯名利,414,202506010505,20250113,12:25,ダ1200m(右),晴,良
14,4,7,アルカラス,牡3,56.0,横山琉,136.3,14,112.0,3-3-3-5,美浦相沢,506,202506010506,20250113,12:55,芝2200m(右外C),晴,良
2,3,5,イフルジャンス,牡3,57.0,マーカ,134.6,1,3.5,8-7-6-6,美浦金成,446,202506010506,20250113,12:55,芝2200m(右外C),晴,良
1,5,9,カーミングライツ,牡3,57.0,横山和,134.6,2,3.8,5-7-6-6,美浦小島,520,202506010506,20250113,12:55,芝2200m(右外C),晴,良
8,8,16,クラレット,牡3,57.0,北村宏,135.5,8,32.1,14-15-15-17,美浦古賀,490,202506010506,20250113,12:55,芝2200m(右外C),晴,良
10,7,14,トウショウクラウド,牡3,54.0,石田,135.8,13,111.7,13-12-13-13,美浦萱野,452,202506010506,20250113,12:55,芝2200m(右外C),晴,良
16,5,10,ドリフトウッド,牡3,57.0,丸田,136.6,17,342.6,15-12-11-11,美浦南田,446,202506010506,20250113,12:55,芝2200m(右外C),晴,良
4,7,13,バーケンヘッド,牡3,54.0,石神道,135.1,5,9.3,9-9-11-11,美浦武井,416,202506010506,20250113,12:55,芝2200m(右外C),晴,良
5,4,8,ピティロディア,牡3,57.0,内田博,135.2,11,49.2,17-17-15-15,美浦西田,454,202506010506,20250113,12:55,芝2200m(右外C),晴,良
11,1,1,フィエールガール,牝3,55.0,木幡巧,136.0,12,94.5,11-11-9-8,美浦土田,454,202506010506,20250113,12:55,芝2200m(右外C),晴,良
17,6,12,ブラックモノリス,牝3,55.0,キング,137.5,7,30.6,5-6-6-8,美浦青木,462,202506010506,20250113,12:55,芝2200m(右外C),晴,良
13,8,15,プロメテドール,牝3,55.0,菅原明,136.2,9,43.2,15-16-17-15,美浦久保田,438,202506010506,20250113,12:55,芝2200m(右外C),晴,良
12,2,3,ベリーズブルー,牝3,54.0,原,136.0,15,173.4,11-12-13-14,美浦鈴木慎,420,202506010506,20250113,12:55,芝2200m(右外C),晴,良
7,8,17,マーゴットコマチ,牝3,55.0,菊沢,135.3,16,207.1,1-1-1-1,美浦伊坂,412,202506010506,20250113,12:55,芝2200m(右外C),晴,良
15,2,4,レイククイ,牝3,55.0,石橋脩,136.3,10,48.6,2-2-2-2,美浦牧,438,202506010506,20250113,12:55,芝2200m(右外C),晴,良
